Actual Result,Predicted Result,Correct Prediction,Low Risk Probability,High Risk Probability
1,0,False,0.516662626262626,0.4833373737373738
1,1,True,0.3952368131868133,0.6047631868131866
1,1,True,0.42081132756132755,0.5791886724386724
1,1,True,0.37389472880061136,0.626105271199389
0,1,False,0.4911634920634922,0.5088365079365078
0,1,False,0.306307142857143,0.6936928571428574
0,1,False,0.4021112554112555,0.5978887445887441
1,1,True,0.3782571428571428,0.6217428571428575
1,0,False,0.6909399267399268,0.3090600732600733
1,0,False,0.6372039682539683,0.36279603174603176
0,0,True,0.5684323509823513,0.4315676490176491
1,0,False,0.6640935064935063,0.3359064935064935
0,1,False,0.3906829670329668,0.6093170329670325
0,0,True,0.603607203907204,0.39639279609279604
1,0,False,0.5415658730158731,0.458434126984127
0,0,True,0.5390308802308803,0.4609691197691197
1,1,True,0.4278380952380952,0.5721619047619048
1,0,False,0.5445377344877343,0.45546226551226565
1,1,True,0.3127831501831502,0.6872168498168496
1,1,True,0.4636468253968251,0.5363531746031746
0,0,True,0.6501639249639252,0.34983607503607517
1,1,True,0.3855756493506495,0.6144243506493506
0,0,True,0.587777344877345,0.41222265512265527
1,0,False,0.5467707070707074,0.45322929292929287
1,0,False,0.5742238095238096,0.42577619047619053
1,1,True,0.48813968253968254,0.5118603174603175
1,0,False,0.6702510058568881,0.32974899414311165
0,0,True,0.7037928571428569,0.2962071428571427
0,1,False,0.4629849206349205,0.5370150793650795
0,1,False,0.3980010378510378,0.6019989621489621
0,0,True,0.5337326118326119,0.4662673881673881
0,0,True,0.5909118326118326,0.40908816738816745
1,1,True,0.40251507936507924,0.5974849206349205
0,1,False,0.4923271852330677,0.5076728147669324
1,0,False,0.7246847338935577,0.2753152661064425
0,0,True,0.5498742424242428,0.45012575757575723
1,1,True,0.3972050505050504,0.6027949494949494
1,1,True,0.40917576312576326,0.5908242368742368
1,0,False,0.6017747474747477,0.3982252525252524
0,1,False,0.45594603174603177,0.544053968253968
0,0,True,0.6284809523809524,0.37151904761904736
1,1,True,0.3697769841269841,0.6302230158730158
0,1,False,0.41471645021645026,0.5852835497835498
1,0,False,0.5581015873015873,0.4418984126984127
1,1,True,0.4523287157287156,0.5476712842712846
1,1,True,0.4625937229437231,0.5374062770562769
1,0,False,0.6539871148459387,0.34601288515406164
1,0,False,0.7172531746031743,0.2827468253968253
0,0,True,0.5190873015873014,0.48091269841269846
0,0,True,0.6019429824561403,0.3980570175438599
0,1,False,0.44760476190476184,0.5523952380952379
0,1,False,0.296852380952381,0.7031476190476191
0,1,False,0.4921794372294371,0.5078205627705629
1,0,False,0.5513599206349207,0.44864007936507927
0,1,False,0.4598666666666663,0.5401333333333335
0,0,True,0.6000349206349205,0.3999650793650794
0,1,False,0.4058323953823952,0.594167604617605
1,1,True,0.4429319291819293,0.5570680708180707
1,0,False,0.549258325008325,0.45074167499167506
0,1,False,0.4465603174603177,0.5534396825396821
0,1,False,0.3083827838827839,0.6916172161172163
0,1,False,0.4522357142857142,0.5477642857142857
0,1,False,0.4521833333333336,0.5478166666666665
1,1,True,0.4706373792873793,0.5293626207126209
1,1,True,0.3903023809523808,0.609697619047619
1,0,False,0.5489654401154404,0.45103455988456004
1,1,True,0.46209029304029303,0.5379097069597069
1,1,True,0.32541428571428577,0.6745857142857145
1,1,True,0.44666803751803746,0.5533319624819623
1,1,True,0.3971682539682539,0.6028317460317463
1,1,True,0.41189523809523804,0.5881047619047621
0,0,True,0.6064673881673881,0.39353261183261173
1,0,False,0.5477058441558437,0.45229415584415583
1,0,False,0.5283206349206351,0.4716793650793651
1,1,True,0.49557815517815546,0.5044218448218446
0,1,False,0.2470155844155844,0.7529844155844154
1,0,False,0.5016594849594851,0.49834051504051496
0,1,False,0.32326031746031747,0.6767396825396824
0,0,True,0.5002378787878788,0.49976212121212116
0,1,False,0.2448102564102564,0.7551897435897433
1,1,True,0.44332164502164495,0.5566783549783548
1,0,False,0.5381601343101341,0.46183986568986585
0,1,False,0.375120634920635,0.6248793650793653
1,1,True,0.4270351037851038,0.5729648962148961
1,0,False,0.7160077922077923,0.28399220779220774
1,1,True,0.4347444444444444,0.5652555555555554
1,1,True,0.3749704014939306,0.6250295985060692
0,1,False,0.4768398989898989,0.5231601010101008
0,0,True,0.567299567099567,0.43270043290043303
1,1,True,0.40729523809523793,0.5927047619047623
1,0,False,0.663341341991342,0.336658658008658
1,1,True,0.3493562271062273,0.6506437728937731
1,1,True,0.38510194805194814,0.6148980519480519
0,1,False,0.4996325396825399,0.5003674603174602
0,0,True,0.6452902597402596,0.3547097402597402
0,0,True,0.6328904761904761,0.36710952380952355
0,1,False,0.3467873015873017,0.6532126984126988
0,0,True,0.6238833333333332,0.3761166666666666
0,0,True,0.5673064324564326,0.4326935675435674
1,1,True,0.3529925296925297,0.6470074703074701
1,1,True,0.4555595238095236,0.5444404761904769
0,0,True,0.6358380341880343,0.36416196581196586
0,0,True,0.5577778388278392,0.4422221611721612
1,0,False,0.580753263403263,0.41924673659673656
0,0,True,0.5689261183261184,0.4310738816738817
0,0,True,0.5435190476190476,0.45648095238095227
0,0,True,0.6693513125763123,0.33064868742368736
1,0,False,0.5857926406926406,0.4142073593073595
1,0,False,0.5894062770562766,0.4105937229437229
0,0,True,0.612004761904762,0.3879952380952382
1,0,False,0.520742623716153,0.47925737628384707
1,0,False,0.5211539682539681,0.4788460317460319
0,1,False,0.4645147186147186,0.5354852813852812
0,0,True,0.5224559218559219,0.4775440781440781
1,0,False,0.5738839105339104,0.42611608946608936
0,0,True,0.5919439393939393,0.4080560606060605
1,0,False,0.5729873015873012,0.42701269841269834
1,1,True,0.47737635175282234,0.5226236482471776
1,1,True,0.3852546897546897,0.6147453102453103
0,1,False,0.3739515151515153,0.6260484848484846
1,0,False,0.5290975024975023,0.47090249750249774
0,1,False,0.420111904761905,0.5798880952380953
1,0,False,0.6033937229437225,0.396606277056277
0,0,True,0.5881858585858585,0.41181414141414135
0,1,False,0.49156399711399734,0.5084360028860027
0,0,True,0.5749055555555557,0.4250944444444444
0,1,False,0.48063949938949957,0.5193605006105004
0,1,False,0.4791293650793651,0.5208706349206349
1,0,False,0.5115305194805194,0.48846948051948036
1,0,False,0.5312158730158729,0.46878412698412714
0,1,False,0.40551738816738825,0.5944826118326118
0,1,False,0.4211331890331892,0.5788668109668109
0,0,True,0.6304690476190475,0.3695309523809525
1,0,False,0.6362976911976915,0.36370230880230897
0,0,True,0.6170999999999998,0.3828999999999999
0,1,False,0.4500484126984126,0.5499515873015874
1,0,False,0.5083163447663446,0.4916836552336554
0,1,False,0.45177857142857114,0.5482214285714286
1,1,True,0.33752705627705637,0.6624729437229437
1,1,True,0.45761746031746053,0.5423825396825395
0,0,True,0.5702388888888889,0.42976111111111104
1,1,True,0.46807453102453106,0.5319254689754689
0,0,True,0.5466333333333334,0.4533666666666667
1,1,True,0.20266031746031749,0.7973396825396825
1,1,True,0.263823088023088,0.7361769119769116
0,0,True,0.5221313186813185,0.4778686813186813
1,1,True,0.47949285714285744,0.5205071428571426
1,1,True,0.4586396825396826,0.541360317460317
0,0,True,0.5875039682539683,0.41249603174603194
1,1,True,0.4732579365079364,0.5267420634920637
1,0,False,0.5245579365079365,0.47544206349206347
1,0,False,0.587013308913309,0.41298669108669117
0,1,False,0.38219047619047625,0.6178095238095239
0,0,True,0.647531746031746,0.35246825396825404
0,0,True,0.6172588023088024,0.38274119769119763
1,0,False,0.5974801587301585,0.40251984126984125
0,0,True,0.6007909368409368,0.39920906315906324
1,1,True,0.45231406926406903,0.5476859307359306
0,1,False,0.3914261294261294,0.6085738705738705
1,0,False,0.6958857142857142,0.3041142857142858
1,1,True,0.3335166666666668,0.6664833333333332
1,1,True,0.34776108140225803,0.6522389185977424
1,0,False,0.6905103174603174,0.3094896825396824
1,0,False,0.5222968253968254,0.4777031746031747
0,1,False,0.42551517371517356,0.5744848262848262
0,0,True,0.5112014981750277,0.48879850182497225
1,0,False,0.5321507936507937,0.46784920634920646
1,1,True,0.351854761904762,0.6481452380952383
0,0,True,0.5993833333333332,0.4006166666666665
0,1,False,0.34447358752358753,0.6555264124764125
1,0,False,0.517786111111111,0.4822138888888889
1,1,True,0.3121038961038961,0.6878961038961041
1,1,True,0.4249138306138306,0.5750861693861696
0,0,True,0.5252974747474748,0.4747025252525253
0,0,True,0.5502976190476191,0.4497023809523809
1,1,True,0.4359271815903392,0.5640728184096605
1,1,True,0.46213571428571404,0.5378642857142861
1,1,True,0.46992936507936495,0.5300706349206351
0,1,False,0.3335682650682651,0.6664317349317351
0,1,False,0.4809706349206348,0.5190293650793653
0,1,False,0.4672087301587302,0.5327912698412699
0,0,True,0.5162857142857141,0.48371428571428576
1,1,True,0.4331632478632477,0.5668367521367522
1,1,True,0.46818550893550875,0.531814491064491
0,0,True,0.6035938949938946,0.3964061050061049
1,0,False,0.5826085137085137,0.41739148629148615
0,0,True,0.5756452380952378,0.42435476190476207
1,1,True,0.3618549783549782,0.6381450216450218
1,0,False,0.5743809523809522,0.4256190476190474
1,0,False,0.5000679265179261,0.4999320734820739
1,0,False,0.770137301587302,0.22986269841269838
1,1,True,0.3155686868686869,0.6844313131313133
1,1,True,0.4830888888888889,0.516911111111111
1,1,True,0.4917623376623377,0.5082376623376623
0,1,False,0.4935563492063493,0.5064436507936506
0,0,True,0.7008581807081806,0.29914181929181927
0,1,False,0.3762920634920633,0.6237079365079365
0,1,False,0.4007690476190477,0.5992309523809524
1,0,False,0.5517134920634919,0.44828650793650804
0,1,False,0.4171642857142854,0.5828357142857141
1,0,False,0.5148471306471305,0.4851528693528694
0,0,True,0.5140222222222222,0.4859777777777779
0,1,False,0.30004227994228005,0.6999577200577204
0,1,False,0.38602539682539694,0.6139746031746031
0,0,True,0.5509753968253966,0.4490246031746034
1,0,False,0.7089003663003663,0.29109963369963365
1,1,True,0.3810499278499277,0.6189500721500721
1,0,False,0.5701101731601731,0.4298898268398272
1,0,False,0.5774928571428573,0.4225071428571429
0,0,True,0.6157614718614718,0.38423852813852816
0,1,False,0.3988714285714286,0.6011285714285712
1,0,False,0.546014285714286,0.45398571428571416
1,1,True,0.46134776889776885,0.5386522311022315
0,0,True,0.5609339826839828,0.43906601731601747
1,0,False,0.58171452991453,0.41828547008547007
0,1,False,0.49615547785547803,0.503844522144522
1,0,False,0.5264121933621937,0.4735878066378064
0,1,False,0.3610389499389499,0.6389610500610501
0,1,False,0.39941746031746034,0.6005825396825393
0,0,True,0.6563137362637362,0.34368626373626376
1,1,True,0.3745261904761905,0.6254738095238094
1,0,False,0.7136943833943835,0.28630561660561665
1,1,True,0.49984999999999996,0.5001499999999999
1,0,False,0.5043071428571427,0.4956928571428572
1,1,True,0.39938650793650793,0.6006134920634919
0,1,False,0.42171190476190473,0.5782880952380953
0,0,True,0.5360278138528135,0.46397218614718616
0,1,False,0.3858383116883119,0.6141616883116884
1,0,False,0.5548134920634921,0.4451865079365079
1,1,True,0.40097142857142853,0.5990285714285712
0,0,True,0.5258071428571426,0.4741928571428574
0,1,False,0.41929365079365066,0.5807063492063492
1,0,False,0.583013492063492,0.41698650793650793
1,0,False,0.6113714285714288,0.3886285714285716
1,0,False,0.5565674603174603,0.44343253968253976
0,0,True,0.6347708180708181,0.36522918192918213
0,0,True,0.6052691729323306,0.39473082706766915
1,1,True,0.39365189255189265,0.6063481074481077
0,0,True,0.5139341269841272,0.4860658730158728
1,0,False,0.5846030303030303,0.41539696969696954
0,0,True,0.538712271062271,0.46128772893772896
0,1,False,0.4830666666666667,0.5169333333333334
0,0,True,0.6546807498057498,0.34531925019425036
0,0,True,0.7491796536796538,0.2508203463203462
1,0,False,0.5484214285714285,0.4515785714285714
0,0,True,0.6558825396825398,0.3441174603174603
0,0,True,0.7024746031746028,0.2975253968253968
0,1,False,0.2653138528138528,0.7346861471861468
1,1,True,0.4022589314194579,0.5977410685805423
0,1,False,0.24157142857142855,0.7584285714285715
1,1,True,0.46349047619047634,0.5365095238095237
0,0,True,0.593099719887955,0.4069002801120447
1,1,True,0.4841194083694086,0.5158805916305915
1,1,True,0.34276190476190477,0.6572380952380954
1,0,False,0.6286188311688311,0.37138116883116873
1,0,False,0.5048558441558443,0.49514415584415583
0,0,True,0.6897834054834057,0.31021659451659456
0,0,True,0.7475102453102453,0.25248975468975465
1,0,False,0.5439190476190474,0.4560809523809524
1,0,False,0.5589849206349208,0.44101507936507933
0,1,False,0.37488225108225115,0.6251177489177487
0,0,True,0.5597339049839052,0.44026609501609487
0,0,True,0.6371976190476188,0.36280238095238077
1,1,True,0.4300166666666667,0.5699833333333333
0,1,False,0.3500611365758424,0.6499388634241577
0,0,True,0.5047070707070707,0.49529292929292945
1,1,True,0.3440794372294371,0.6559205627705625
1,1,True,0.3467628427128425,0.653237157287157
1,1,True,0.3151825396825397,0.6848174603174605
0,1,False,0.29519642579642563,0.704803574203574
1,0,False,0.552154329004329,0.447845670995671
0,1,False,0.4836738095238095,0.5163261904761904
0,0,True,0.5585613275613275,0.4414386724386723
0,1,False,0.4448259740259743,0.5551740259740255
0,1,False,0.2077412698412699,0.79225873015873
0,1,False,0.43616904761904784,0.5638309523809524
0,0,True,0.5486269841269841,0.451373015873016
1,1,True,0.45973112214582795,0.5402688778541722
1,0,False,0.5404529581529579,0.45954704184704176
1,1,True,0.37900231990231986,0.6209976800976799
0,0,True,0.6521600288600289,0.3478399711399713
0,0,True,0.6438276445776447,0.3561723554223554
1,0,False,0.5245444444444444,0.4754555555555555
0,0,True,0.5338014430014429,0.466198556998557
1,0,False,0.6228484126984128,0.3771515873015871
0,1,False,0.4663007936507935,0.5336992063492064
0,0,True,0.562345238095238,0.4376547619047619
0,0,True,0.5439499999999998,0.45605000000000023
0,1,False,0.4067175324675323,0.5932824675324675
0,0,True,0.5623785714285717,0.4376214285714282
1,0,False,0.554126984126984,0.44587301587301603
1,1,True,0.46837424242424236,0.5316257575757576
1,0,False,0.7204238095238091,0.2795761904761904
1,1,True,0.48090320790320784,0.5190967920967923
0,0,True,0.5663337662337664,0.43366623376623364
0,0,True,0.5731666666666667,0.42683333333333323
1,1,True,0.4904341269841271,0.509565873015873
1,0,False,0.5488547619047618,0.45114523809523815
1,0,False,0.5306412698412698,0.46935873015873014
1,0,False,0.5161958874458874,0.48380411255411265
1,0,False,0.5868363636363639,0.4131636363636364
0,1,False,0.32889365079365085,0.6711063492063495
1,1,True,0.470195238095238,0.529804761904762
0,1,False,0.34233235653235666,0.6576676434676435
0,1,False,0.3399831168831171,0.6600168831168834
1,0,False,0.5794179824561407,0.4205820175438596
0,1,False,0.4988809523809526,0.5011190476190474
0,0,True,0.5735876453611749,0.42641235463882526
0,0,True,0.7059404761904766,0.294059523809524
0,0,True,0.5743479076479078,0.4256520923520923
0,0,True,0.5054182539682542,0.49458174603174576
0,0,True,0.6498552669552669,0.35014473304473315
1,1,True,0.3679010212010211,0.6320989787989786
0,1,False,0.3355611721611721,0.6644388278388281
1,1,True,0.40151904761904755,0.5984809523809523
0,0,True,0.6497722222222221,0.3502277777777777
1,0,False,0.6529880952380953,0.3470119047619049
0,0,True,0.5599686147186146,0.44003138528138536
0,0,True,0.523503174603175,0.4764968253968252
1,1,True,0.48310324675324695,0.5168967532467532
1,0,False,0.7681288655788652,0.23187113442113436
0,0,True,0.5580893939393939,0.4419106060606059
1,0,False,0.5023660173160176,0.49763398268398246
0,1,False,0.4760738095238095,0.5239261904761904
0,1,False,0.3518198412698412,0.6481801587301587
0,1,False,0.4939611111111111,0.5060388888888889
0,0,True,0.5125634920634922,0.4874365079365079
0,0,True,0.7080275910364149,0.2919724089635856
1,0,False,0.5616738095238093,0.4383261904761905
1,1,True,0.48500952380952367,0.5149904761904763
1,1,True,0.3774867465867466,0.6225132534132531
0,0,True,0.6282726495726498,0.37172735042735067
1,0,False,0.5786696969696972,0.42133030303030305
0,0,True,0.6010315018315017,0.39896849816849805
0,0,True,0.6203571428571423,0.379642857142857
0,0,True,0.5063093073593075,0.49369069264069254
0,0,True,0.5439217893217894,0.4560782106782106
1,0,False,0.6602707792207795,0.33972922077922063
0,1,False,0.36380396825396843,0.6361960317460319
0,0,True,0.5315304861804863,0.4684695138195138
0,0,True,0.552928787878788,0.44707121212121215
0,1,False,0.4362630369630371,0.5637369630369631
1,1,True,0.2840279609279609,0.7159720390720391
0,0,True,0.6481915584415583,0.3518084415584415
0,0,True,0.5268126984126986,0.4731873015873015
0,0,True,0.5885311688311685,0.4114688311688313
0,1,False,0.48998809523809517,0.5100119047619048
1,0,False,0.530207142857143,0.46979285714285707
0,0,True,0.5008737628384686,0.4991262371615313
0,1,False,0.44501507936507956,0.5549849206349206
0,0,True,0.5424355117105114,0.4575644882894883
0,1,False,0.4768684704184704,0.5231315295815293
0,1,False,0.38503722943722923,0.6149627705627708
1,1,True,0.45010929038281977,0.5498907096171803
0,0,True,0.6767011599511599,0.32329884004883996
1,0,False,0.552176406926407,0.44782359307359304
0,1,False,0.39891666666666675,0.6010833333333333
1,1,True,0.3177373015873015,0.6822626984126985
0,0,True,0.6531104895104898,0.3468895104895106
1,1,True,0.38074920634920634,0.6192507936507934
0,1,False,0.34623786213786223,0.6537621378621383
0,1,False,0.4022556688065977,0.5977443311934029
1,0,False,0.5017309523809523,0.49826904761904767
0,0,True,0.5742055555555557,0.4257944444444445
1,0,False,0.5475698412698412,0.45243015873015885
0,1,False,0.36786507936507945,0.6321349206349209
1,1,True,0.4957502886002885,0.5042497113997114
1,0,False,0.518629365079365,0.4813706349206349
1,1,True,0.48492747252747265,0.5150725274725274
0,0,True,0.555751515151515,0.444248484848485
1,1,True,0.40057753357753356,0.5994224664224665
1,0,False,0.7016698190698191,0.298330180930181
0,1,False,0.4904960317460318,0.5095039682539682
0,1,False,0.413770634920635,0.5862293650793653
1,0,False,0.5075382173382176,0.4924617826617825
0,1,False,0.45342063492063495,0.5465793650793652
0,1,False,0.2610198412698411,0.7389801587301589
0,1,False,0.34010707070707075,0.6598929292929292
1,1,True,0.47296623376623387,0.5270337662337662
1,1,True,0.2801413086913086,0.7198586913086911
1,0,False,0.5381436507936508,0.46185634920634927
1,0,False,0.6107712121212125,0.389228787878788
1,0,False,0.6152237373737374,0.38477626262626263
1,1,True,0.3956690476190476,0.6043309523809522
1,1,True,0.4269743145743145,0.5730256854256852
0,1,False,0.19765238095238097,0.8023476190476189
1,1,True,0.40672380952380943,0.5932761904761902
1,0,False,0.5088776612276612,0.49112233877233874
1,1,True,0.41843492063492077,0.5815650793650791
0,1,False,0.46815026640026647,0.5318497335997334
0,1,False,0.37820317460317476,0.6217968253968259
1,0,False,0.5915599511599512,0.40844004884004886
0,1,False,0.4272474969474969,0.572752503052503
0,1,False,0.47065238095238077,0.5293476190476191
0,0,True,0.5177571761571761,0.4822428238428238
1,0,False,0.6853210955710957,0.3146789044289043
0,0,True,0.5618418914418913,0.43815810855810855
0,0,True,0.5815603174603174,0.41843968253968233
1,0,False,0.5501757575757575,0.4498242424242424
1,1,True,0.4473325396825397,0.5526674603174603
1,1,True,0.4694919913419912,0.5305080086580087
0,1,False,0.45377631257631257,0.5462236874236874
1,1,True,0.36803831168831147,0.6319616883116883
1,1,True,0.49419365079365085,0.5058063492063491
0,1,False,0.3291531246531246,0.6708468753468756
0,1,False,0.45527545428427785,0.5447245457157223
0,0,True,0.5108331168831167,0.4891668831168832
1,1,True,0.4219946608946609,0.5780053391053391
0,1,False,0.48099689754689734,0.5190031024531027
1,0,False,0.6246689033189032,0.37533109668109677
1,1,True,0.440138195138195,0.5598618048618049
1,1,True,0.3058746031746032,0.6941253968253966
1,1,True,0.3580539682539683,0.6419460317460322
1,1,True,0.2713974081474082,0.7286025918525918
1,0,False,0.5456490620490617,0.4543509379509378
0,0,True,0.6800888888888885,0.31991111111111104
0,0,True,0.5331095238095238,0.4668904761904762
0,0,True,0.6180233044733048,0.3819766955266952
1,1,True,0.4226982295482297,0.5773017704517707
1,1,True,0.49374126984126976,0.5062587301587302
0,0,True,0.5577101541733122,0.4422898458266879
1,1,True,0.43341053391053397,0.5665894660894658
0,0,True,0.5027547619047615,0.4972452380952385
0,0,True,0.5477913919413919,0.4522086080586081
1,1,True,0.49545099803876885,0.5045490019612312
0,1,False,0.3716531746031746,0.6283468253968251
1,1,True,0.45343253968253977,0.5465674603174604
0,1,False,0.3830071428571429,0.6169928571428572
1,1,True,0.39718614163614163,0.6028138583638584
1,1,True,0.42960506715506735,0.5703949328449328
1,1,True,0.4723967532467531,0.5276032467532467
0,1,False,0.4484190476190477,0.5515809523809524
0,1,False,0.4389904761904764,0.5610095238095236
1,1,True,0.47815726817042603,0.5218427318295739
0,1,False,0.4150484126984128,0.5849515873015877
1,1,True,0.40840483405483397,0.591595165945166
1,0,False,0.6636714396714395,0.33632856032856034
1,0,False,0.6630552669552671,0.33694473304473327
1,0,False,0.6854463980463981,0.314553601953602
1,1,True,0.32779175824175827,0.6722082417582418
0,0,True,0.7053801587301587,0.2946198412698413
0,0,True,0.6286062770562777,0.3713937229437231
1,1,True,0.2314214285714286,0.7685785714285716
